2022-06-07 17:11:57.033000+02:00
2022-06-07 17:11:57.792000+02:00
2022-06-07 17:11:58.475000+02:00
2022-06-07 17:11:59.216000+02:00
2022-06-07 17:11:59.863000+02:00
2022-06-07 17:12:00.631000+02:00
2022-06-07 17:12:01.190000+02:00
2022-06-07 17:12:01.950000+02:00
2022-06-07 17:12:02.564000+02:00
2022-06-07 17:12:03.333000+02:00
2022-06-07 17:12:03.856000+02:00
2022-06-07 17:12:04.546000+02:00
2022-06-07 17:12:05.138000+02:00
2022-06-07 17:12:05.930000+02:00
2022-06-07 17:12:06.454000+02:00
2022-06-07 17:12:07.192000+02:00
2022-06-07 17:12:07.887000+02:00
2022-06-07 17:12:08.608000+02:00
2022-06-07 17:12:09.259000+02:00
2022-06-07 17:12:09.995000+02:00
2022-06-07 17:12:10.627000+02:00
2022-06-07 17:12:11.320000+02:00
2022-06-07 17:12:11.957000+02:00
2022-06-07 17:12:13.311000+02:00
2022-06-07 17:12:14.041000+02:00
2022-06-07 17:12:14.640000+02:00
2022-06-07 17:12:15.270000+02:00
2022-06-07 17:12:16.055000+02:00
2022-06-07 17:12:16.744000+02:00
2022-06-07 17:12:17.395000+02:00
2022-06-07 17:12:18.093000+02:00
2022-06-07 17:12:18.737000+02:00
2022-06-07 17:12:19.381000+02:00
2022-06-07 17:12:20.075000+02:00
2022-06-07 17:12:20.768000+02:00
2022-06-07 17:12:21.463000+02:00
2022-06-07 17:12:22.790000+02:00
2022-06-07 17:12:23.516000+02:00
2022-06-07 17:12:24.173000+02:00
2022-06-07 17:12:47.868000+02:00
2022-06-07 17:12:48.722000+02:00
2022-06-07 17:12:49.389000+02:00
2022-06-07 17:12:50.123000+02:00
2022-06-07 17:12:50.768000+02:00
2022-06-07 17:12:51.531000+02:00
2022-06-07 17:12:52.076000+02:00
2022-06-07 17:12:53.380000+02:00
2022-06-07 17:12:54.014000+02:00
2022-06-07 17:12:54.647000+02:00
2022-06-07 17:12:55.290000+02:00
2022-06-07 17:12:55.893000+02:00
2022-06-07 17:12:56.561000+02:00
2022-06-07 17:12:57.165000+02:00
2022-06-07 17:12:57.849000+02:00
2022-06-07 17:12:58.456000+02:00
2022-06-07 17:12:59.140000+02:00
2022-06-07 17:12:59.758000+02:00
2022-06-07 17:13:00.447000+02:00
2022-06-07 17:13:01.040000+02:00
2022-06-07 17:13:01.782000+02:00
2022-06-07 17:13:02.384000+02:00
2022-06-07 17:13:03.038000+02:00
2022-06-07 17:13:03.618000+02:00
2022-06-07 17:13:04.316000+02:00
2022-06-07 17:13:04.969000+02:00
2022-06-07 17:13:05.637000+02:00
2022-06-07 17:13:06.310000+02:00
2022-06-07 17:13:06.951000+02:00
2022-06-07 17:13:07.590000+02:00
2022-06-07 17:13:08.238000+02:00
2022-06-07 17:13:08.944000+02:00
