2022-06-10 16:50:01.712000+02:00
2022-06-10 16:50:02.338000+02:00
2022-06-10 16:50:02.931000+02:00
2022-06-10 16:50:03.616000+02:00
2022-06-10 16:50:04.263000+02:00
2022-06-10 16:50:04.946000+02:00
2022-06-10 16:50:05.489000+02:00
2022-06-10 16:50:06.080000+02:00
2022-06-10 16:50:06.695000+02:00
2022-06-10 16:50:07.297000+02:00
2022-06-10 16:50:07.920000+02:00
2022-06-10 16:50:08.523000+02:00
2022-06-10 16:50:09.160000+02:00
2022-06-10 16:50:09.762000+02:00
2022-06-10 16:50:10.365000+02:00
2022-06-10 16:50:11.078000+02:00
2022-06-10 16:50:11.547000+02:00
2022-06-10 16:50:12.259000+02:00
2022-06-10 16:50:12.792000+02:00
2022-06-10 16:50:13.462000+02:00
2022-06-10 16:50:14.088000+02:00
2022-06-10 16:50:14.789000+02:00
2022-06-10 16:50:15.416000+02:00
2022-06-10 16:50:16.147000+02:00
2022-06-10 16:50:16.673000+02:00
2022-06-10 16:50:17.285000+02:00
2022-06-10 16:50:17.931000+02:00
2022-06-10 16:50:18.543000+02:00
2022-06-10 16:50:19.143000+02:00
2022-06-10 16:50:19.740000+02:00
2022-06-10 16:50:20.356000+02:00
2022-06-10 16:50:20.954000+02:00
2022-06-10 16:50:21.562000+02:00
2022-06-10 16:50:22.157000+02:00
2022-06-10 16:50:22.775000+02:00
2022-06-10 16:50:23.386000+02:00
2022-06-10 16:50:24.008000+02:00
2022-06-10 16:50:24.602000+02:00
2022-06-10 16:50:25.192000+02:00
2022-06-10 16:50:26.020000+02:00
2022-06-10 16:50:26.349000+02:00
2022-06-10 16:50:26.931000+02:00
2022-06-10 16:50:27.515000+02:00
2022-06-10 16:50:28.097000+02:00
2022-06-10 16:50:28.651000+02:00
2022-06-10 16:50:29.234000+02:00
2022-06-10 16:50:29.807000+02:00
2022-06-10 16:50:30.535000+02:00
2022-06-10 16:50:30.974000+02:00
2022-06-10 16:50:31.536000+02:00
2022-06-10 16:50:32.110000+02:00
2022-06-10 16:50:32.868000+02:00
2022-06-10 16:50:33.267000+02:00
2022-06-10 16:50:33.840000+02:00
2022-06-10 16:50:34.405000+02:00
2022-06-10 16:50:35.166000+02:00
2022-06-10 16:50:35.581000+02:00
2022-06-10 16:50:36.271000+02:00
2022-06-10 16:50:36.755000+02:00
2022-06-10 16:50:37.327000+02:00
2022-06-10 16:50:37.915000+02:00
2022-06-10 16:50:38.669000+02:00
2022-06-10 16:50:39.062000+02:00
2022-06-10 16:50:39.671000+02:00
2022-06-10 16:50:40.261000+02:00
2022-06-10 16:50:41.065000+02:00
2022-06-10 16:50:41.446000+02:00
2022-06-10 16:50:42.189000+02:00
2022-06-10 16:50:42.646000+02:00
2022-06-10 16:50:43.263000+02:00
